BOLD code,Frequency,,,
BOLD:AEA4547,6,,,
BOLD:AEA4548,2,,,
BOLD:AEA4550,1,,,
BOLD:AEA4552,1,,,
BOLD:AEA4558,9,,,
BOLD:AEA4570,1,,,
BOLD:AEA4573,1,,,
BOLD:AEA4583,7,,,
BOLD:AEA4589,179,,,
BOLD:AEA4591,1,,,
BOLD:AEA4604,16,,,
BOLD:AEA4614,19,,,
BOLD:AEA4639,1,,,
BOLD:AEA4645,13,,,
BOLD:AEA4650,2,,,
BOLD:AEA4657,2,,,
BOLD:AEA4672,8,,,
BOLD:AEA4683,4,,,
BOLD:AEA4690,15,,,
BOLD:AEA4694,2,,,
BOLD:AEA4701,2,,,
BOLD:AEA4704,2,,,
BOLD:AEA4710,1,,,
BOLD:AEA4715,2,,,
BOLD:AEA4733,1,,,
BOLD:AEA4738,17,,,
BOLD:AEA4739,4,,,
BOLD:AEA4742,1,,,
BOLD:AEA4743,2,,,
BOLD:AEA4748,4,,,
BOLD:AEA4749,3,,,
BOLD:AEA4750,8,,,
BOLD:AEA4751,1,,,
BOLD:AEA4758,4,,,
BOLD:AEA4770,5,,,
BOLD:AEA4771,24,,,
BOLD:AEA4779,8,,,
BOLD:AEA4789,9,,,
BOLD:AEA4803,3,,,
BOLD:AEA4807,6,,,
BOLD:AEA4817,2,,,
BOLD:AEA4833,1,,,
BOLD:AEA4834,53,,,
BOLD:AEA4836,5,,,
BOLD:AEA4856,2,,,
BOLD:AEA4863,1,,,
BOLD:AEA4864,4,,,
BOLD:AEA4867,1,,,
BOLD:AEA4871,4,,,
BOLD:AEA4876,10,,,
BOLD:AEA4891,1,,,
BOLD:AEA4893,1,,,
BOLD:AEA4897,4,,,
BOLD:AEA4899,3,,,
BOLD:AEA4900,2,,,
BOLD:AEA4910,2,,,
BOLD:AEA4913,1,,,
BOLD:AEA4920,2,,,
BOLD:AEA4921,3,,,
BOLD:AEA4922,2,,,
BOLD:AEA4934,7,,,
BOLD:AEA4939,3,,,
BOLD:AEA4945,4,,,
BOLD:AEA4953,4,,,
BOLD:AEA4954,15,,,
BOLD:AEA4956,21,,,
BOLD:AEA4966,8,,,
BOLD:AEA4967,25,,,
BOLD:AEA4979,2,,,
BOLD:AEA4983,43,,,
BOLD:AEA5008,1,,,
BOLD:AEA5010,2,,,
BOLD:AEA5020,34,,,
BOLD:AEA5021,4,,,
BOLD:AEA5022,2,,,
BOLD:AEA5023,2,,,
BOLD:AEA5048,13,,,
BOLD:AEA5061,2,,,
BOLD:AEA5062,14,,,
BOLD:AEA5069,25,,,
BOLD:AEA5077,8,,,
BOLD:AEA5086,10,,,
BOLD:AEA5100,1,,,
BOLD:AEA5101,61,,,
BOLD:AEA5104,8,,,
BOLD:AEA5113,2,,,
BOLD:AEA5114,8,,,
BOLD:AEA5119,3,,,
BOLD:AEA5122,1,,,
BOLD:AEA5123,1,,,
BOLD:AEA5134,3,,,
BOLD:AEA5140,1,,,
BOLD:AEA5146,1,,,
BOLD:AEA5147,98,,,
BOLD:AEA5149,7,,,
BOLD:AEA5150,1,,,
BOLD:AEA5153,3,,,
BOLD:AEA5155,2,,,
BOLD:AEA5157,6,,,
BOLD:AEA5158,7,,,
BOLD:AEA5159,4,,,
BOLD:AEA5164,2,,,
BOLD:AEA5166,2,,,
BOLD:AEA5177,4,,,
BOLD:AEA5179,2,,,
BOLD:AEA5188,19,,,
BOLD:AEA5189,1,,,
BOLD:AEA5193,10,,,
BOLD:AEA5194,10,,,
BOLD:AEA5197,15,,,
BOLD:AEA5203,8,,,
BOLD:AEA5220,1,,,
BOLD:AEA5226,1,,,
BOLD:AEA5228,126,,,
BOLD:AEA5231,5,,,
BOLD:AEA5232,1,,,
BOLD:AEA5233,3,,,
BOLD:AEA5237,16,,,
BOLD:AEA5255,2,,,
BOLD:AEA5270,5,,,
BOLD:AEA5272,39,,,
BOLD:AEA5276,1,,,
BOLD:AEA5285,3,,,
BOLD:AEA5290,18,,,
BOLD:AEA5292,7,,,
BOLD:AEA5293,3,,,
BOLD:AEA5301,6,,,
BOLD:AEA5303,5,,,
BOLD:AEA5304,25,,,
BOLD:AEA5311,10,,,
BOLD:AEA5316,3,,,
BOLD:AEA5317,11,,,
BOLD:AEA5322,5,,,
BOLD:AEA5323,2,,,
BOLD:AEA5332,1,,,
BOLD:AEA5333,1,,,
BOLD:AEA5334,1,,,
BOLD:AEA5359,1,,,
BOLD:AEA5360,2,,,
BOLD:AEA5361,1,,,
BOLD:AEA5372,2,,,
BOLD:AEA5380,9,,,
BOLD:AEA5395,2,,,
BOLD:AEA5419,14,,,
BOLD:AEA5428,31,,,
BOLD:AEA5430,1,,,
BOLD:AEA5436,9,,,
BOLD:AEA5439,9,,,
BOLD:AEA5440,2,,,
BOLD:AEA5448,3,,,
BOLD:AEA5450,2,,,
BOLD:AEA5452,1,,,
BOLD:AEA5458,1,,,
BOLD:AEA5462,547,,,
BOLD:AEA5471,5,,,
BOLD:AEA5472,3,,,
BOLD:AEA5478,1,,,
BOLD:AEA5479,5,,,
BOLD:AEA5488,3,,,
BOLD:AEA5490,5,,,
BOLD:AEA5491,35,,,
BOLD:AEA5492,55,,,
BOLD:AEA5501,5,,,
BOLD:AEA5505,1,,,
BOLD:AEA5509,44,,,
BOLD:AEA5512,2,,,
BOLD:AEA5524,2,,,
BOLD:AEA5528,2,,,
BOLD:AEA5534,5,,,
BOLD:AEA5535,19,,,
BOLD:AEA5538,1,,,
BOLD:AEA5553,3,,,
BOLD:AEA5564,1,,,
BOLD:AEA5571,1,,,
BOLD:AEA5577,4,,,
BOLD:AEA5587,10,,,
BOLD:AEA5607,13,,,
BOLD:AEA5611,7,,,
BOLD:AEA5619,1,,,
BOLD:AEA5621,2,,,
BOLD:AEA5627,9,,,
BOLD:AEA5641,5,,,
BOLD:AEA5643,44,,,
BOLD:AEA5647,4,,,
BOLD:AEA5651,1,,,
BOLD:AEA5663,6,,,
BOLD:AEA5673,4,,,
BOLD:AEA5674,13,,,
BOLD:AEA5683,69,,,
BOLD:AEA5684,2,,,
BOLD:AEA5689,2,,,
BOLD:AEA5697,1,,,
BOLD:AEA5716,3,,,
BOLD:AEA5725,13,,,
BOLD:AEA5726,4,,,
BOLD:AEA5738,47,,,
BOLD:AEA5749,5,,,
BOLD:AEA5751,2,,,
BOLD:AEA5754,1,,,
BOLD:AEA5755,3,,,
BOLD:AEA5756,1,,,
BOLD:AEA5761,4,,,
BOLD:AEA5762,3,,,
BOLD:AEA5771,1,,,
BOLD:AEA5779,7,,,
BOLD:AEA5791,1,,,
BOLD:AEA5802,19,,,
BOLD:AEA5808,362,,,
BOLD:AEA5816,1,,,
BOLD:AEA5829,4,,,
BOLD:AEA5831,5,,,
BOLD:AEA5833,3,,,
BOLD:AEA5840,1,,,
BOLD:AEA5841,5,,,
BOLD:AEA5851,3,,,
BOLD:AEA5852,1,,,
BOLD:AEA5869,3,,,
BOLD:AEA5874,13,,,
BOLD:AEA5879,1,,,
BOLD:AEA5880,3,,,
BOLD:AEA5881,8,,,
BOLD:AEA5882,2,,,
BOLD:AEA5883,7,,,
BOLD:AEA5888,8,,,
BOLD:AEA5907,4,,,
BOLD:AEA5929,3,,,
BOLD:AEA5941,6,,,
BOLD:AEA5958,2,,,
BOLD:AEA5973,2,,,
BOLD:AEA5983,25,,,
BOLD:AEA6004,2,,,
BOLD:AEA6006,32,,,
BOLD:AEA6051,2,,,
BOLD:AEA6054,1,,,
BOLD:AEA6059,3,,,
BOLD:AEA6063,3,,,
BOLD:AEA6065,1,,,
BOLD:AEA6090,1,,,
BOLD:AEA6108,1,,,
BOLD:AEA6111,17,,,
BOLD:AEA6113,15,,,
BOLD:AEA6132,18,,,
BOLD:AEA6150,8,,,
BOLD:AEA6156,3,,,
BOLD:AEA6162,3,,,
BOLD:AEA6163,1,,,
BOLD:AEA6176,24,,,
BOLD:AEA6184,1,,,
BOLD:AEA6188,3,,,
BOLD:AEA6198,10,,,
BOLD:AEA6240,24,,,
BOLD:AEA6242,173,,,
BOLD:AEA6245,4,,,
BOLD:AEA6256,5,,,
BOLD:AEA6274,1,,,
BOLD:AEA6279,1,,,
BOLD:AEA6282,2,,,
BOLD:AEA6290,2,,,
BOLD:AEA6306,1,,,
BOLD:AEA6331,3,,,
BOLD:AEA6332,5,,,
BOLD:AEA6342,2,,,
BOLD:AEA6350,8,,,
BOLD:AEA6351,9,,,
BOLD:AEA6359,11,,,
BOLD:AEA6395,3,,,
BOLD:AEA6410,31,,,
BOLD:AEA6423,4,,,
BOLD:AEA6436,5,,,
BOLD:AEA6445,2,,,
BOLD:AEA6448,5,,,
BOLD:AEA6462,2,,,
BOLD:AEA6463,1,,,
BOLD:AEA6468,30,,,
BOLD:AEA6496,5,,,
BOLD:AEA6501,2,,,
BOLD:AEA6528,7,,,
BOLD:AEA6537,8,,,
BOLD:AEA6545,18,,,
BOLD:AEA6546,31,,,
BOLD:AEA6547,8,,,
BOLD:AEA6548,1,,,
BOLD:AEA6549,3,,,
BOLD:AEA6562,14,,,
BOLD:AEA6563,1,,,
BOLD:AEA6570,1,,,
BOLD:AEA6572,6,,,
BOLD:AEA6573,7,,,
BOLD:AEA6574,1,,,
BOLD:AEA6575,2,,,
BOLD:AEA6576,8,,,
BOLD:AEA6579,2,,,
BOLD:AEA6583,3,,,
BOLD:AEA6587,18,,,
BOLD:AEA6607,11,,,
BOLD:AEA6609,19,,,
BOLD:AEA6629,2,,,
BOLD:AEA6634,2,,,
BOLD:AEA6635,4,,,
BOLD:AEA6645,5,,,
BOLD:AEA6648,4,,,
BOLD:AEA6651,5,,,
BOLD:AEA6657,13,,,
BOLD:AEA6670,8,,,
BOLD:AEA6683,3,,,
BOLD:AEA6693,38,,,
BOLD:AEA6707,22,,,
BOLD:AEA6730,8,,,
BOLD:AEA6732,10,,,
BOLD:AEA6734,3,,,
BOLD:AEA6737,13,,,
BOLD:AEA6741,1,,,
BOLD:AEA6743,2,,,
BOLD:AEA6747,1,,,
BOLD:AEA6759,5,,,
BOLD:AEA6760,4,,,
BOLD:AEA6762,2,,,
BOLD:AEA6775,7,,,
BOLD:AEA6795,1,,,
BOLD:AEA6798,1,,,
BOLD:AEA6809,10,,,
BOLD:AEA6811,80,,,
BOLD:AEA6818,16,,,
BOLD:AEA6841,2,,,
BOLD:AEA6842,5,,,
BOLD:AEA6849,29,,,
BOLD:AEA6851,7,,,
BOLD:AEA6854,17,,,
BOLD:AEA6856,1,,,
BOLD:AEA6863,1,,,
BOLD:AEA6877,4,,,
BOLD:AEA6881,5,,,
BOLD:AEA6882,2,,,
BOLD:AEA6898,11,,,
BOLD:AEA6899,9,,,
BOLD:AEA6900,7,,,
BOLD:AEA6903,7,,,
BOLD:AEA6920,1,,,
BOLD:AEA6924,21,,,
BOLD:AEA6941,117,,,
BOLD:AEA6959,3,,,
BOLD:AEA6975,10,,,
BOLD:AEA6984,8,,,
BOLD:AEA6987,15,,,
BOLD:AEA6990,1,,,
BOLD:AEA7003,1,,,
BOLD:AEA7006,13,,,
BOLD:AEA7014,45,,,
BOLD:AEA7015,5,,,
BOLD:AEA7024,7,,,
BOLD:AEA7026,19,,,
BOLD:AEA7037,22,,,
BOLD:AEA7041,1,,,
BOLD:AEA7042,1,,,
BOLD:AEA7067,7,,,
BOLD:AEA7080,1,,,
BOLD:AEA7081,1,,,
BOLD:AEA7116,6,,,
BOLD:AEA7120,20,,,
BOLD:AEA7121,10,,,
BOLD:AEA7124,1,,,
BOLD:AEA7142,6,,,
BOLD:AEA7164,1,,,
BOLD:AEA7172,2,,,
BOLD:AEA7176,1,,,
BOLD:AEA7184,2,,,
BOLD:AEA7195,5,,,
BOLD:AEA7196,5,,,
BOLD:AEA7201,9,,,
BOLD:AEA7231,2,,,
BOLD:AEA7232,17,,,
BOLD:AEA7244,3,,,
BOLD:AEA7257,1,,,
BOLD:AEA7258,1,,,
BOLD:AEA7264,9,,,
BOLD:AEA7265,2,,,
BOLD:AEA7266,51,,,
BOLD:AEA7269,16,,,
BOLD:AEA7278,10,,,
BOLD:AEA7279,6,,,
BOLD:AEA7283,1,,,
BOLD:AEA7291,6,,,
BOLD:AEA7318,1,,,
BOLD:AEA7327,16,,,
BOLD:AEA7340,13,,,
BOLD:AEA7347,3,,,
BOLD:AEA7348,1,,,
BOLD:AEA7370,6,,,
BOLD:AEA7371,2,,,
BOLD:AEA7405,6,,,
BOLD:AEA7408,14,,,
BOLD:AEA7409,1,,,
BOLD:AEA7411,1,,,
BOLD:AEA7416,10,,,
BOLD:AEA7422,2,,,
BOLD:AEA7425,1,,,
BOLD:AEA7427,2,,,
BOLD:AEA7431,10,,,
BOLD:AEA7432,2,,,
BOLD:AEA7435,2,,,
BOLD:AEA7436,1,,,
BOLD:AEA7448,1,,,
BOLD:AEA7456,20,,,
BOLD:AEA7457,8,,,
BOLD:AEA7459,2,,,
BOLD:AEA7461,7,,,
BOLD:AEA7462,8,,,
BOLD:AEA7470,8,,,
BOLD:AEA7473,1,,,
BOLD:AEA7480,1,,,
BOLD:AEA7481,1,,,
BOLD:AEA7488,2,,,
BOLD:AEA7514,2,,,
BOLD:AEA7520,1,,,
BOLD:AEA7528,6,,,
BOLD:AEA7534,3,,,
BOLD:AEA7538,1,,,
BOLD:AEA7544,3,,,
BOLD:AEA7546,2,,,
BOLD:AEA7548,2,,,
BOLD:AEA7557,6,,,
BOLD:AEA7566,4,,,
BOLD:AEA7576,2,,,
BOLD:AEA7577,1,,,
BOLD:AEA7578,2,,,
BOLD:AEA7589,1,,,
BOLD:AEA7595,5,,,
BOLD:AEA7598,2,,,
BOLD:AEA7599,2,,,
BOLD:AEA7610,2,,,
BOLD:AEA7634,3,,,
BOLD:AEA7639,5,,,
BOLD:AEA7645,10,,,
BOLD:AEA7647,1,,,
BOLD:AEA7652,6,,,
BOLD:AEA7653,1,,,
BOLD:AEA7663,8,,,
BOLD:AEA7672,3,,,
BOLD:AEA7675,2,,,
BOLD:AEA7677,3,,,
BOLD:AEA7686,16,,,
BOLD:AEA7693,1,,,
BOLD:AEA7702,4,,,
BOLD:AEA7705,1,,,
BOLD:AEA7707,5,,,
BOLD:AEA7708,1,,,
BOLD:AEA7724,5,,,
BOLD:AEA7725,6,,,
BOLD:AEA7726,2,,,
BOLD:AEA7747,2,,,
BOLD:AEA7762,1,,,
BOLD:AEA7767,1,,,
BOLD:AEA7789,39,,,
BOLD:AEA7792,9,,,
BOLD:AEA7797,1,,,
BOLD:AEA7799,4,,,
BOLD:AEA7802,1,,,
BOLD:AEA7803,1,,,
BOLD:AEA7820,1,,,
BOLD:AEA7834,2,,,
BOLD:AEA7845,1,,,
BOLD:AEA7853,4,,,
BOLD:AEA7855,1,,,
BOLD:AEA7858,2,,,
BOLD:AEA7860,4,,,
BOLD:AEA7862,1,,,
BOLD:AEA7875,1,,,
BOLD:AEA7881,1,,,
BOLD:AEA7883,11,,,
BOLD:AEA7891,1,,,
BOLD:AEA7908,5,,,
BOLD:AEA7909,2,,,
BOLD:AEA7911,1,,,
BOLD:AEA7912,11,,,
BOLD:AEA7922,2,,,
BOLD:AEA7923,7,,,
BOLD:AEA7926,3,,,
BOLD:AEA7930,5,,,
BOLD:AEA7940,5,,,
BOLD:AEA7952,1,,,
BOLD:AEA7968,2,,,
BOLD:AEA7982,1,,,
BOLD:AEA7983,10,,,
BOLD:AEA7985,80,,,
BOLD:AEA7988,11,,,
BOLD:AEA7998,6,,,
BOLD:AEA7999,1,,,
BOLD:AEA8015,15,,,
BOLD:AEA8030,3,,,
BOLD:AEA8045,17,,,
BOLD:AEA8057,5,,,
BOLD:AEA8065,10,,,
BOLD:AEA8066,10,,,
BOLD:AEA8071,5,,,
BOLD:AEA8073,30,,,
BOLD:AEA8077,15,,,
BOLD:AEA8078,14,,,
BOLD:AEA8093,1,,,
BOLD:AEA8097,1,,,
BOLD:AEA8105,2,,,
BOLD:AEA8109,2,,,
BOLD:AEA8120,1,,,
BOLD:AEA8136,2,,,
BOLD:AEA8146,2,,,
BOLD:AEA8168,1,,,
BOLD:AEA8169,10,,,
BOLD:AEA8173,1,,,
BOLD:AEA8174,1,,,
BOLD:AEA8175,3,,,
BOLD:AEA8192,1,,,
BOLD:AEA8193,6,,,
BOLD:AEA8200,40,,,
BOLD:AEA8209,2,,,
BOLD:AEA8214,9,,,
BOLD:AEA8215,5,,,
BOLD:AEA8221,16,,,
BOLD:AEA8222,17,,,
BOLD:AEA8290,1,,,
BOLD:AEA8291,7,,,
BOLD:AEA8310,2,,,
BOLD:AEA8311,5,,,
BOLD:AEA8333,12,,,
BOLD:AEA8334,40,,,
BOLD:AEA8347,4,,,
BOLD:AEA8385,1,,,
BOLD:AEA8391,1,,,
BOLD:AEA8392,9,,,
BOLD:AEA8424,3,,,
BOLD:AEA8440,1,,,
BOLD:AEA8466,1,,,
BOLD:AEA8551,2,,,
BOLD:AEA8571,1,,,
BOLD:AEA8575,2,,,
BOLD:AEA8576,1,,,
BOLD:AEA8577,2,,,
BOLD:AEA8584,9,,,
BOLD:AEA8596,3,,,
BOLD:AEA8618,5,,,
BOLD:AEA8632,3,,,
BOLD:AEA8635,2,,,
BOLD:AEA8651,6,,,
BOLD:AEA8652,8,,,
BOLD:AEA8658,9,,,
BOLD:AEA8670,2,,,
BOLD:AEA8693,7,,,
BOLD:AEA8710,1,,,
BOLD:AEA8717,10,,,
BOLD:AEA8726,1,,,
BOLD:AEA8764,2,,,
BOLD:AEA8813,1,,,
BOLD:AEA8852,17,,,
BOLD:AEA8883,3,,,
BOLD:AEA8902,3,,,
BOLD:AEA8910,8,,,
BOLD:AEA8950,1,,,
BOLD:AEA8973,1,,,
BOLD:AEA8981,16,,,
BOLD:AEA9002,2,,,
BOLD:AEA9022,3,,,
BOLD:AEA9054,3,,,
BOLD:AEA9062,13,,,
BOLD:AEA9063,5,,,
BOLD:AEA9104,1,,,
BOLD:AEA9111,1,,,
BOLD:AEA9121,2,,,
BOLD:AEA9123,10,,,
BOLD:AEA9124,22,,,
BOLD:AEA9133,18,,,
BOLD:AEA9151,2,,,
BOLD:AEA9153,1,,,
BOLD:AEA9162,1,,,
BOLD:AEA9172,1,,,
BOLD:AEA9177,2,,,
BOLD:AEA9184,2,,,
BOLD:AEA9208,1,,,
BOLD:AEA9213,2,,,
BOLD:AEA9228,1,,,
BOLD:AEA9250,1,,,
BOLD:AEA9307,2,,,
BOLD:AEA9309,1,,,
BOLD:AEA9331,10,,,
BOLD:AEA9332,3,,,
BOLD:AEA9339,9,,,
BOLD:AEA9347,13,,,
BOLD:AEA9348,16,,,
BOLD:AEA9359,1,,,
BOLD:AEA9364,1,,,
BOLD:AEA9397,10,,,
BOLD:AEA9428,3,,,
BOLD:AEA9434,12,,,
BOLD:AEA9436,2,,,
BOLD:AEA9470,1,,,
BOLD:AEA9474,5,,,
BOLD:AEA9485,6,,,
BOLD:AEA9504,3,,,
BOLD:AEA9505,4,,,
BOLD:AEA9528,1,,,
BOLD:AEA9532,3,,,
BOLD:AEA9625,45,,,
BOLD:AEA9655,20,,,
BOLD:AEA9674,16,,,
BOLD:AEA9708,1,,,
BOLD:AEA9720,9,,,
BOLD:AEA9721,1,,,
BOLD:AEA9759,1,,,
BOLD:AEA9841,3,,,
BOLD:AEA9862,7,,,
BOLD:AEA9863,4,,,
BOLD:AEA9872,1,,,
BOLD:AEA9892,3,,,
BOLD:AEA9897,6,,,
BOLD:AEA9903,3,,,
BOLD:AEA9909,7,,,
BOLD:AEA9912,2,,,
BOLD:AEA9936,1,,,
BOLD:AEA9937,1,,,
BOLD:AEA9943,4,,,
BOLD:AEA9944,1,,,
BOLD:AEA9963,10,,,
BOLD:AEA9991,104,,,
BOLD:AEA9992,3,,,
BOLD:AEB0026,1,,,
BOLD:AEB0043,23,,,
BOLD:AEB0129,1,,,
BOLD:AEB0136,7,,,
BOLD:AEB0158,6,,,
BOLD:AEB0176,1,,,
BOLD:AEB0202,1,,,
BOLD:AEB0206,2,,,
BOLD:AEB0209,4,,,
BOLD:AEB0213,1,,,
BOLD:AEB0239,4,,,
BOLD:AEB0262,1,,,
BOLD:AEB0298,1,,,
BOLD:AEB0322,21,,,
BOLD:AEB0333,6,,,
BOLD:AEB0338,2,,,
BOLD:AEB0339,8,,,
BOLD:AEB0343,1,,,
BOLD:AEB0346,2,,,
BOLD:AEB0364,6,,,
BOLD:AEB0365,1,,,
BOLD:AEB0397,4,,,
BOLD:AEB0399,1,,,
BOLD:AEB0404,10,,,
BOLD:AEB0415,2,,,
BOLD:AEB0416,7,,,
BOLD:AEB0421,6,,,
BOLD:AEB0470,25,,,
BOLD:AEB0479,1,,,
BOLD:AEB0481,9,,,
BOLD:AEB0491,9,,,
BOLD:AEB0499,2,,,
BOLD:AEB0513,4,,,
BOLD:AEB0517,7,,,
BOLD:AEB0518,1,,,
BOLD:AEB0549,2,,,
BOLD:AEB0559,1,,,
BOLD:AEB0580,24,,,
BOLD:AEB0585,2,,,
BOLD:AEB0616,3,,,
BOLD:AEB0624,6,,,
BOLD:AEB0625,1,,,
BOLD:AEB0668,4,,,
BOLD:AEB0671,24,,,
BOLD:AEB0672,2,,,
BOLD:AEB0716,9,,,
BOLD:AEB0717,1,,,
BOLD:AEB0756,1,,,
BOLD:AEB0765,13,,,
BOLD:AEB0771,1,,,
BOLD:AEB0778,10,,,
BOLD:AEB0786,29,,,
BOLD:AEB0798,6,,,
BOLD:AEB0811,23,,,
BOLD:AEB0816,2,,,
BOLD:AEB0829,7,,,
BOLD:AEB0831,4,,,
BOLD:AEB0836,2,,,
BOLD:AEB0841,2,,,
BOLD:AEB0846,16,,,
BOLD:AEB0847,4,,,
BOLD:AEB0863,14,,,
BOLD:AEB0865,1,,,
BOLD:AEB0869,2,,,
BOLD:AEB0872,35,,,
BOLD:AEB0881,9,,,
BOLD:AEB0888,1,,,
BOLD:AEB0893,2,,,
BOLD:AEB0939,3,,,
BOLD:AEB0988,1,,,
BOLD:AEB0995,1,,,
BOLD:AEB1015,5,,,
BOLD:AEB1018,1,,,
BOLD:AEB1051,10,,,
BOLD:AEB1052,4,,,
BOLD:AEB1088,3,,,
BOLD:AEB1089,2,,,
BOLD:AEB1093,2,,,
BOLD:AEB1098,1,,,
BOLD:AEB1109,4,,,
BOLD:AEB1146,1,,,
BOLD:AEB1161,4,,,
BOLD:AEB1195,4,,,
BOLD:AEB1209,11,,,
BOLD:AEB1223,14,,,
BOLD:AEB1231,1,,,
BOLD:AEB1234,10,,,
BOLD:AEB1239,1,,,
BOLD:AEB1242,1,,,
BOLD:AEB1260,8,,,
BOLD:AEB1291,23,,,
BOLD:AEB1302,1,,,
BOLD:AEB1303,4,,,
BOLD:AEB1305,1,,,
BOLD:AEB1324,10,,,
BOLD:AEB1337,22,,,
BOLD:AEB1350,1,,,
BOLD:AEB1370,1,,,
BOLD:AEB1385,1,,,
BOLD:AEB1388,7,,,
BOLD:AEB1426,1,,,
BOLD:AEB1427,1,,,
BOLD:AEB1439,9,,,
BOLD:AEB1471,1,,,
BOLD:AEB1477,8,,,
BOLD:AEB1478,3,,,
BOLD:AEB1486,2,,,
BOLD:AEB1490,1,,,
BOLD:AEB1500,13,,,
BOLD:AEB1516,34,,,
BOLD:AEB1532,2,,,
BOLD:AEB1533,4,,,
BOLD:AEB1534,6,,,
BOLD:AEB1553,3,,,
BOLD:AEB1554,5,,,
BOLD:AEB1555,3,,,
BOLD:AEB1556,2,,,
BOLD:AEB1566,6,,,
BOLD:AEB1604,2,,,
BOLD:AEB1624,1,,,
BOLD:AEB1631,1,,,
BOLD:AEB1641,3,,,
BOLD:AEB1653,2,,,
BOLD:AEB1660,8,,,
BOLD:AEB1662,1,,,
BOLD:AEB1663,11,,,
BOLD:AEB1665,11,,,
BOLD:AEB1666,3,,,
BOLD:AEB1678,1,,,
BOLD:AEB1706,1,,,
BOLD:AEB1713,1,,,
BOLD:AEB1718,127,,,
BOLD:AEB1728,3,,,
BOLD:AEB1735,11,,,
BOLD:AEB1736,1,,,
BOLD:AEB1761,2,,,
BOLD:AEB1763,27,,,
BOLD:AEB1812,1,,,
BOLD:AEB1816,11,,,
BOLD:AEB1830,1,,,
BOLD:AEB1873,26,,,
BOLD:AEB1875,2,,,
BOLD:AEB1881,2,,,
BOLD:AEB1920,6,,,
BOLD:AEB1929,9,,,
BOLD:AEB1935,4,,,
BOLD:AEB1982,1,,,
BOLD:AEB2006,7,,,
BOLD:AEB2054,1,,,
BOLD:AEB2073,1,,,
BOLD:AEB2076,1,,,
BOLD:AEB2078,1,,,
BOLD:AEB2082,4,,,
BOLD:AEB2085,3,,,
BOLD:AEB2086,2,,,
BOLD:AEB2102,1,,,
BOLD:AEB2103,3,,,
BOLD:AEB2122,6,,,
BOLD:AEB2143,1,,,
BOLD:AEB2166,1,,,
BOLD:AEB2176,1,,,
BOLD:AEB2198,1,,,
BOLD:AEB2227,6,,,
BOLD:AEB2240,1,,,
BOLD:AEB2295,7,,,
BOLD:AEB2304,5,,,
BOLD:AEB2315,47,,,
BOLD:AEB2327,14,,,
BOLD:AEB2336,11,,,
BOLD:AEB2359,1,,,
BOLD:AEB2362,1,,,
BOLD:AEB2364,14,,,
BOLD:AEB2367,1,,,
BOLD:AEB2374,5,,,
BOLD:AEB2378,2,,,
BOLD:AEB2386,2,,,
BOLD:AEB2395,10,,,
BOLD:AEB2399,5,,,
BOLD:AEB2406,2,,,
BOLD:AEB2493,5,,,
BOLD:AEB2494,4,,,
BOLD:AEB2497,1,,,
BOLD:AEB2500,11,,,
BOLD:AEB2501,10,,,
BOLD:AEB2502,1,,,
BOLD:AEB2510,2,,,
BOLD:AEB2514,3,,,
BOLD:AEB2525,14,,,
BOLD:AEB2527,3,,,
BOLD:AEB2537,6,,,
BOLD:AEB2538,3,,,
BOLD:AEB2547,5,,,
BOLD:AEB2557,2,,,
BOLD:AEB2566,15,,,
BOLD:AEB2592,8,,,
BOLD:AEB2594,1,,,
BOLD:AEB2626,3,,,
BOLD:AEB2627,1,,,
BOLD:AEB2642,4,,,
BOLD:AEB2648,1,,,
BOLD:AEB2649,10,,,
BOLD:AEB2669,2,,,
BOLD:AEB2670,9,,,
BOLD:AEB2688,2,,,
BOLD:AEB2710,17,,,
BOLD:AEB2722,9,,,
BOLD:AEB2723,4,,,
BOLD:AEB2735,2,,,
BOLD:AEB2739,1,,,
BOLD:AEB2750,13,,,
BOLD:AEB2754,2,,,
BOLD:AEB2761,3,,,
BOLD:AEB2782,1,,,
BOLD:AEB2786,2,,,
BOLD:AEB2802,7,,,
BOLD:AEB2803,4,,,
BOLD:AEB2814,1,,,
BOLD:AEB2831,1,,,
BOLD:AEB2836,1,,,
BOLD:AEB2837,1,,,
BOLD:AEB2842,4,,,
BOLD:AEB2843,1,,,
BOLD:AEB2887,1,,,
BOLD:AEB2893,5,,,
BOLD:AEB2910,17,,,
BOLD:AEB2948,6,,,
BOLD:AEB2975,2,,,
BOLD:AEB2986,6,,,
BOLD:AEB3021,6,,,
BOLD:AEB3033,1,,,
BOLD:AEB3076,4,,,
BOLD:AEB3080,8,,,
BOLD:AEB3082,5,,,
BOLD:AEB3083,3,,,
BOLD:AEB3084,1,,,
BOLD:AEB3097,10,,,
BOLD:AEB3102,1,,,
BOLD:AEB3110,5,,,
BOLD:AEB3115,2,,,
BOLD:AEB3116,2,,,
BOLD:AEB3117,11,,,
BOLD:AEB3139,1,,,
BOLD:AEB3155,2,,,
BOLD:AEB3159,1,,,
BOLD:AEB3196,2,,,
BOLD:AEB3201,1,,,
BOLD:AEB3203,9,,,
BOLD:AEB3214,8,,,
BOLD:AEB3250,2,,,
BOLD:AEB3270,2,,,
BOLD:AEB3273,1,,,
BOLD:AEB3285,1,,,
BOLD:AEB3299,3,,,
